key,freq,adjustment,ref_area,counterpart_area,ref_sector,counterpart_sector,consolidation,accounting_entry,sto,instr_asset,maturity,expenditure,unit_measure,currency_denom,valuation,prices,transformation,cust_breakdown,time_period,obs_value,obs_status,conf_status,pre_break_value,comment_obs,embargo_date,obs_edp_wbb,time_format,coll_period,comment_ts,compiling_org,currency,cust_breakdown_lb,data_comp,decimals,diss_org,gfs_ecofunc,gfs_taxcat,last_update,ref_period_detail,ref_year_price,repyearend,repyearstart,table_identifier,time_per_collect,title,title_compl,unit_mult,comment_dset
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2004-Q3,-2.997,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2004-Q4,-2.897,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2005-Q1,-2.885,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2005-Q2,-2.917,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2005-Q3,-2.711,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2005-Q4,-2.655,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2006-Q1,-2.272,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2006-Q2,-1.91,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2006-Q3,-1.717,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2006-Q4,-1.587,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2007-Q1,-1.428,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2007-Q2,-1.15,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2007-Q3,-0.932,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2007-Q4,-0.744,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2008-Q1,-0.844,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2008-Q2,-1.198,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2008-Q3,-1.538,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2008-Q4,-2.26,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2009-Q1,-3.018,B,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2009-Q2,-4.158,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2009-Q3,-5.297,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2009-Q4,-6.257,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2010-Q1,-6.68,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2010-Q2,-6.581,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
GFS.Q.N.I9.W0.S13.S1._Z.B.B9._Z._Z._Z.XDC_R_B1GQ_CY._Z.S.V.CY._T,Q,N,I9,W0,S13,S1,_Z,B,B9,_Z,_Z,_Z,XDC_R_B1GQ_CY,_Z,S,V,CY,_T,2010-Q3,-6.713,A,F,,,,,P3M,,"Euro area 20 (fixed composition) as of 1 January 2023 - Net lending(+) / net borrowing (-) - Balance - counterpart area: World (all areas, including reference area, including IO), counterpart sector: Total economy, Current prices, Standard valuation based on SNA/ESA - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to the annual moving sum of gross domestic product, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,3,,,,,,,,,,S,Government deficit(-) or surplus(+) (as % of GDP),,0,
